datetime_utc,respondent,demand_mwh
2024-11-06T22,PJM,92459.0
2024-11-06T23,PJM,94705.0
2024-11-07T00,PJM,94659.0
2024-11-07T01,PJM,92594.0
2024-11-07T02,PJM,89935.0
2024-11-07T03,PJM,86206.0
2024-11-07T04,PJM,81786.0
2024-11-07T05,PJM,78068.0
2024-11-07T06,PJM,75520.0
2024-11-07T07,PJM,73148.0
2024-11-07T08,PJM,71400.0
2024-11-07T09,PJM,70729.0
2024-11-07T10,PJM,71361.0
2024-11-07T11,PJM,73217.0
2024-11-07T12,PJM,78861.0
2024-11-07T13,PJM,82959.0
2024-11-07T14,PJM,84515.0
2024-11-07T15,PJM,85158.0
2024-11-07T16,PJM,85860.0
2024-11-07T17,PJM,86691.0
2024-11-07T18,PJM,87733.0
2024-11-07T19,PJM,88881.0
2024-11-07T20,PJM,88933.0
2024-11-07T21,PJM,89050.0
2024-11-07T22,PJM,89445.0
2024-11-07T23,PJM,91384.0
2024-11-08T00,PJM,91462.0
2024-11-08T01,PJM,89538.0
2024-11-08T02,PJM,87012.0
2024-11-08T03,PJM,83624.0
2024-11-08T04,PJM,79355.0
2024-11-08T05,PJM,76592.0
2024-11-08T06,PJM,74283.0
2024-11-08T07,PJM,72683.0
2024-11-08T08,PJM,71437.0
2024-11-08T09,PJM,70547.0
2024-11-08T10,PJM,71398.0
2024-11-08T11,PJM,73503.0
2024-11-08T12,PJM,79172.0
2024-11-08T13,PJM,82760.0
2024-11-08T14,PJM,83030.0
2024-11-08T15,PJM,82347.0
2024-11-08T16,PJM,82308.0
2024-11-08T17,PJM,82765.0
2024-11-08T18,PJM,82922.0
2024-11-08T19,PJM,83568.0
2024-11-08T20,PJM,83604.0
2024-11-08T21,PJM,83808.0
2024-11-08T22,PJM,84883.0
2024-11-08T23,PJM,87016.0
2024-11-09T00,PJM,86571.0
2024-11-09T01,PJM,84753.0
2024-11-09T02,PJM,82777.0
2024-11-09T03,PJM,80194.0
2024-11-09T04,PJM,77183.0
2024-11-09T05,PJM,75406.0
2024-11-09T06,PJM,73485.0
2024-11-09T07,PJM,71800.0
2024-11-09T08,PJM,70571.0
2024-11-09T09,PJM,70283.0
2024-11-09T10,PJM,70783.0
2024-11-09T11,PJM,71956.0
2024-11-09T12,PJM,74424.0
2024-11-09T13,PJM,76454.0
2024-11-09T14,PJM,77532.0
2024-11-09T15,PJM,77541.0
2024-11-09T16,PJM,77595.0
2024-11-09T17,PJM,77231.0
2024-11-09T18,PJM,76720.0
2024-11-09T19,PJM,76312.0
2024-11-09T20,PJM,76824.0
2024-11-09T21,PJM,77055.0
2024-11-09T22,PJM,78480.0
2024-11-09T23,PJM,82264.0
2024-11-10T00,PJM,82954.0
2024-11-10T01,PJM,82111.0
2024-11-10T02,PJM,81077.0
2024-11-10T03,PJM,79359.0
2024-11-10T04,PJM,77133.0
2024-11-10T05,PJM,75736.0
2024-11-10T06,PJM,73885.0
2024-11-10T07,PJM,73002.0
2024-11-10T08,PJM,72284.0
2024-11-10T09,PJM,71739.0
2024-11-10T10,PJM,72039.0
2024-11-10T11,PJM,72816.0
2024-11-10T12,PJM,73806.0
2024-11-10T13,PJM,75332.0
2024-11-10T14,PJM,76992.0
2024-11-10T15,PJM,77823.0
2024-11-10T16,PJM,78560.0
2024-11-10T17,PJM,79239.0
2024-11-10T18,PJM,79677.0
2024-11-10T19,PJM,79681.0
2024-11-10T20,PJM,79663.0
2024-11-10T21,PJM,80097.0
2024-11-10T22,PJM,82157.0
2024-11-10T23,PJM,85199.0
2024-11-11T00,PJM,85347.0
2024-11-11T01,PJM,84010.0
2024-11-11T02,PJM,81991.0
2024-11-11T03,PJM,79146.0
2024-11-11T04,PJM,76800.0
2024-11-11T05,PJM,74768.0
2024-11-11T06,PJM,72569.0
2024-11-11T07,PJM,70989.0
2024-11-11T08,PJM,70054.0
2024-11-11T09,PJM,69673.0
2024-11-11T10,PJM,70284.0
2024-11-11T11,PJM,72588.0
2024-11-11T12,PJM,78342.0
2024-11-11T13,PJM,82258.0
2024-11-11T14,PJM,83479.0
2024-11-11T15,PJM,83422.0
2024-11-11T16,PJM,83345.0
2024-11-11T17,PJM,83960.0
2024-11-11T18,PJM,84096.0
2024-11-11T19,PJM,84396.0
2024-11-11T20,PJM,84976.0
2024-11-11T21,PJM,85466.0
2024-11-11T22,PJM,86970.0
2024-11-11T23,PJM,89942.0
2024-11-12T00,PJM,90268.0
2024-11-12T01,PJM,88695.0
2024-11-12T02,PJM,86421.0
2024-11-12T03,PJM,83354.0
2024-11-12T04,PJM,79104.0
2024-11-12T05,PJM,76682.0
2024-11-12T06,PJM,74423.0
2024-11-12T07,PJM,72905.0
2024-11-12T08,PJM,71927.0
2024-11-12T09,PJM,71838.0
2024-11-12T10,PJM,73289.0
2024-11-12T11,PJM,75971.0
2024-11-12T12,PJM,82065.0
2024-11-12T13,PJM,85983.0
2024-11-12T14,PJM,85916.0
2024-11-12T15,PJM,85117.0
2024-11-12T16,PJM,84788.0
2024-11-12T17,PJM,83828.0
2024-11-12T18,PJM,83089.0
2024-11-12T19,PJM,83682.0
2024-11-12T20,PJM,84209.0
2024-11-12T21,PJM,83829.0
2024-11-12T22,PJM,86328.0
2024-11-12T23,PJM,90962.0
2024-11-13T00,PJM,92925.0
2024-11-13T01,PJM,92317.0
2024-11-13T02,PJM,91141.0
2024-11-13T03,PJM,88501.0
2024-11-13T04,PJM,85023.0
2024-11-13T05,PJM,82377.0
2024-11-13T06,PJM,80574.0
2024-11-13T07,PJM,79924.0
2024-11-13T08,PJM,79819.0
2024-11-13T09,PJM,79903.0
2024-11-13T10,PJM,80426.0
2024-11-13T11,PJM,84677.0
2024-11-13T12,PJM,91999.0
2024-11-13T13,PJM,95751.0
2024-11-13T14,PJM,93854.0
2024-11-13T15,PJM,91193.0
2024-11-13T16,PJM,89431.0
2024-11-13T17,PJM,87773.0
2024-11-13T18,PJM,86255.0
2024-11-13T19,PJM,85921.0
2024-11-13T20,PJM,85914.0
2024-11-13T21,PJM,86938.0
2024-11-13T22,PJM,89787.0
2024-11-13T23,PJM,94366.0
2024-11-14T00,PJM,95630.0
2024-11-14T01,PJM,94932.0
2024-11-14T02,PJM,93552.0
2024-11-14T03,PJM,90935.0
2024-11-14T04,PJM,87071.0
2024-11-14T05,PJM,83607.0
2024-11-14T06,PJM,81784.0
2024-11-14T07,PJM,80789.0
2024-11-14T08,PJM,79914.0
2024-11-14T09,PJM,79830.0
2024-11-14T10,PJM,81156.0
2024-11-14T11,PJM,83906.0
2024-11-14T12,PJM,89654.0
2024-11-14T13,PJM,93472.0
2024-11-14T14,PJM,94008.0
2024-11-14T15,PJM,93928.0
2024-11-14T16,PJM,93790.0
2024-11-14T17,PJM,93226.0
2024-11-14T18,PJM,92824.0
2024-11-14T19,PJM,92649.0
2024-11-14T20,PJM,92897.0
2024-11-14T21,PJM,92493.0
2024-11-14T22,PJM,93953.0
2024-11-14T23,PJM,96604.0
2024-11-15T00,PJM,96247.0
2024-11-15T01,PJM,94701.0
2024-11-15T02,PJM,92354.0
2024-11-15T03,PJM,88866.0
2024-11-15T04,PJM,85426.0
2024-11-15T05,PJM,82966.0
2024-11-15T06,PJM,80034.0
2024-11-15T07,PJM,77905.0
2024-11-15T08,PJM,76624.0
2024-11-15T09,PJM,76380.0
2024-11-15T10,PJM,77612.0
2024-11-15T11,PJM,79886.0
2024-11-15T12,PJM,85212.0
2024-11-15T13,PJM,89030.0
2024-11-15T14,PJM,89873.0
2024-11-15T15,PJM,89122.0
2024-11-15T16,PJM,88261.0
2024-11-15T17,PJM,87767.0
2024-11-15T18,PJM,87132.0
2024-11-15T19,PJM,87696.0
2024-11-15T20,PJM,87660.0
2024-11-15T21,PJM,86977.0
2024-11-15T22,PJM,88105.0
2024-11-15T23,PJM,91252.0
2024-11-16T00,PJM,90835.0
2024-11-16T01,PJM,89137.0
2024-11-16T02,PJM,87234.0
2024-11-16T03,PJM,84823.0
2024-11-16T04,PJM,81735.0
2024-11-16T05,PJM,80049.0
2024-11-16T06,PJM,78078.0
2024-11-16T07,PJM,76304.0
2024-11-16T08,PJM,75031.0
2024-11-16T09,PJM,74355.0
2024-11-16T10,PJM,73802.0
2024-11-16T11,PJM,73909.0
2024-11-16T12,PJM,75681.0
2024-11-16T13,PJM,77718.0
2024-11-16T14,PJM,79256.0
2024-11-16T15,PJM,80709.0
2024-11-16T16,PJM,81256.0
2024-11-16T17,PJM,80804.0
2024-11-16T18,PJM,80311.0
2024-11-16T19,PJM,79632.0
2024-11-16T20,PJM,79291.0
2024-11-16T21,PJM,79898.0
2024-11-16T22,PJM,81075.0
2024-11-16T23,PJM,84471.0
2024-11-17T00,PJM,85092.0
2024-11-17T01,PJM,84299.0
2024-11-17T02,PJM,83263.0
2024-11-17T03,PJM,81642.0
2024-11-17T04,PJM,79211.0
2024-11-17T05,PJM,77130.0
2024-11-17T06,PJM,75659.0
2024-11-17T07,PJM,75682.0
2024-11-17T08,PJM,75029.0
2024-11-17T09,PJM,75116.0
2024-11-17T10,PJM,75245.0
2024-11-17T11,PJM,75742.0
2024-11-17T12,PJM,77862.0
2024-11-17T13,PJM,79879.0
2024-11-17T14,PJM,80065.0
2024-11-17T15,PJM,80245.0
2024-11-17T16,PJM,79023.0
2024-11-17T17,PJM,78461.0
2024-11-17T18,PJM,78358.0
2024-11-17T19,PJM,78186.0
2024-11-17T20,PJM,78134.0
2024-11-17T21,PJM,78226.0
2024-11-17T22,PJM,80813.0
2024-11-17T23,PJM,85709.0
2024-11-18T00,PJM,86656.0
2024-11-18T01,PJM,85928.0
2024-11-18T02,PJM,84624.0
2024-11-18T03,PJM,82162.0
2024-11-18T04,PJM,79557.0
2024-11-18T05,PJM,78014.0
2024-11-18T06,PJM,76405.0
2024-11-18T07,PJM,75190.0
2024-11-18T08,PJM,74652.0
2024-11-18T09,PJM,73908.0
2024-11-18T10,PJM,74909.0
2024-11-18T11,PJM,78301.0
2024-11-18T12,PJM,84828.0
2024-11-18T13,PJM,88960.0
2024-11-18T14,PJM,88482.0
2024-11-18T15,PJM,86790.0
2024-11-18T16,PJM,85582.0
2024-11-18T17,PJM,84855.0
2024-11-18T18,PJM,85427.0
2024-11-18T19,PJM,85810.0
2024-11-18T20,PJM,85781.0
2024-11-18T21,PJM,85466.0
2024-11-18T22,PJM,87422.0
2024-11-18T23,PJM,91052.0
2024-11-19T00,PJM,91181.0
2024-11-19T01,PJM,89784.0
2024-11-19T02,PJM,87656.0
2024-11-19T03,PJM,84697.0
2024-11-19T04,PJM,81226.0
2024-11-19T05,PJM,78406.0
2024-11-19T06,PJM,76120.0
2024-11-19T07,PJM,74306.0
2024-11-19T08,PJM,73639.0
2024-11-19T09,PJM,73429.0
2024-11-19T10,PJM,74855.0
2024-11-19T11,PJM,77152.0
2024-11-19T12,PJM,83252.0
2024-11-19T13,PJM,87307.0
2024-11-19T14,PJM,87246.0
2024-11-19T15,PJM,86665.0
2024-11-19T16,PJM,86901.0
2024-11-19T17,PJM,86483.0
2024-11-19T18,PJM,86468.0
2024-11-19T19,PJM,86194.0
2024-11-19T20,PJM,85307.0
2024-11-19T21,PJM,85673.0
2024-11-19T22,PJM,87719.0
2024-11-19T23,PJM,91322.0
2024-11-20T00,PJM,91540.0
2024-11-20T01,PJM,90223.0
2024-11-20T02,PJM,87956.0
2024-11-20T03,PJM,84563.0
2024-11-20T04,PJM,80405.0
2024-11-20T05,PJM,77360.0
2024-11-20T06,PJM,74919.0
2024-11-20T07,PJM,73260.0
2024-11-20T08,PJM,72518.0
2024-11-20T09,PJM,72186.0
2024-11-20T10,PJM,73427.0
2024-11-20T11,PJM,76004.0
2024-11-20T12,PJM,81730.0
2024-11-20T13,PJM,85570.0
2024-11-20T14,PJM,86462.0
2024-11-20T15,PJM,86556.0
2024-11-20T16,PJM,86119.0
2024-11-20T17,PJM,86017.0
2024-11-20T18,PJM,86513.0
2024-11-20T19,PJM,86543.0
2024-11-20T20,PJM,86381.0
2024-11-20T21,PJM,86426.0
2024-11-20T22,PJM,88608.0
2024-11-20T23,PJM,92213.0
2024-11-21T00,PJM,93012.0
2024-11-21T01,PJM,91913.0
2024-11-21T02,PJM,90395.0
2024-11-21T03,PJM,87676.0
2024-11-21T04,PJM,84923.0
2024-11-21T05,PJM,82504.0
2024-11-21T06,PJM,80005.0
2024-11-21T07,PJM,78625.0
2024-11-21T08,PJM,78136.0
2024-11-21T09,PJM,78648.0
2024-11-21T10,PJM,80394.0
2024-11-21T11,PJM,83638.0
2024-11-21T12,PJM,90300.0
2024-11-21T13,PJM,95060.0
2024-11-21T14,PJM,95293.0
2024-11-21T15,PJM,94744.0
2024-11-21T16,PJM,94812.0
2024-11-21T17,PJM,56260.0
2024-11-21T18,PJM,95482.0
2024-11-21T19,PJM,96126.0
2024-11-21T20,PJM,96015.0
2024-11-21T21,PJM,96266.0
2024-11-21T22,PJM,98982.0
2024-11-21T23,PJM,102522.0
2024-11-22T00,PJM,102674.0
2024-11-22T01,PJM,101681.0
2024-11-22T02,PJM,100194.0
2024-11-22T03,PJM,97242.0
2024-11-22T04,PJM,93261.0
2024-11-22T05,PJM,89656.0
2024-11-22T06,PJM,87952.0
2024-11-22T07,PJM,87185.0
2024-11-22T08,PJM,86199.0
2024-11-22T09,PJM,85884.0
2024-11-22T10,PJM,86347.0
2024-11-22T11,PJM,89408.0
2024-11-22T12,PJM,96001.0
2024-11-22T13,PJM,100136.0
2024-11-22T14,PJM,100329.0
2024-11-22T15,PJM,100174.0
2024-11-22T16,PJM,100386.0
2024-11-22T17,PJM,100258.0
2024-11-22T18,PJM,99883.0
2024-11-22T19,PJM,99937.0
2024-11-22T20,PJM,99743.0
2024-11-22T21,PJM,99965.0
2024-11-22T22,PJM,101534.0
2024-11-22T23,PJM,103692.0
2024-11-23T00,PJM,102520.0
2024-11-23T01,PJM,100303.0
2024-11-23T02,PJM,97741.0
2024-11-23T03,PJM,94458.0
2024-11-23T04,PJM,91154.0
2024-11-23T05,PJM,87464.0
2024-11-23T06,PJM,84056.0
2024-11-23T07,PJM,82525.0
2024-11-23T08,PJM,81876.0
2024-11-23T09,PJM,81640.0
2024-11-23T10,PJM,82011.0
2024-11-23T11,PJM,82385.0
2024-11-23T12,PJM,83828.0
2024-11-23T13,PJM,86091.0
2024-11-23T14,PJM,86842.0
2024-11-23T15,PJM,86770.0
2024-11-23T16,PJM,86496.0
2024-11-23T17,PJM,87249.0
2024-11-23T18,PJM,87143.0
2024-11-23T19,PJM,86708.0
2024-11-23T20,PJM,86632.0
2024-11-23T21,PJM,85740.0
2024-11-23T22,PJM,87825.0
2024-11-23T23,PJM,91300.0
2024-11-24T00,PJM,90957.0
2024-11-24T01,PJM,89960.0
2024-11-24T02,PJM,88506.0
2024-11-24T03,PJM,86664.0
2024-11-24T04,PJM,83987.0
2024-11-24T05,PJM,81588.0
2024-11-24T06,PJM,79585.0
2024-11-24T07,PJM,78057.0
2024-11-24T08,PJM,77356.0
2024-11-24T09,PJM,77887.0
2024-11-24T10,PJM,78509.0
2024-11-24T11,PJM,79257.0
2024-11-24T12,PJM,79880.0
2024-11-24T13,PJM,81942.0
2024-11-24T14,PJM,83896.0
2024-11-24T15,PJM,84610.0
2024-11-24T16,PJM,84214.0
2024-11-24T17,PJM,83394.0
2024-11-24T18,PJM,82554.0
2024-11-24T19,PJM,81891.0
2024-11-24T20,PJM,81970.0
2024-11-24T21,PJM,82123.0
2024-11-24T22,PJM,84521.0
2024-11-24T23,PJM,89549.0
2024-11-25T00,PJM,90785.0
2024-11-25T01,PJM,90607.0
2024-11-25T02,PJM,89485.0
2024-11-25T03,PJM,87381.0
2024-11-25T04,PJM,84819.0
2024-11-25T05,PJM,83116.0
2024-11-25T06,PJM,82106.0
2024-11-25T07,PJM,81153.0
2024-11-25T08,PJM,80763.0
2024-11-25T09,PJM,81191.0
2024-11-25T10,PJM,81806.0
2024-11-25T11,PJM,85499.0
2024-11-25T12,PJM,92476.0
2024-11-25T13,PJM,96767.0
2024-11-25T14,PJM,95601.0
2024-11-25T15,PJM,92705.0
2024-11-25T16,PJM,90731.0
2024-11-25T17,PJM,89324.0
2024-11-25T18,PJM,89175.0
2024-11-25T19,PJM,89290.0
2024-11-25T20,PJM,88307.0
2024-11-25T21,PJM,88661.0
2024-11-25T22,PJM,91272.0
2024-11-25T23,PJM,94851.0
2024-11-26T00,PJM,94593.0
2024-11-26T01,PJM,93432.0
2024-11-26T02,PJM,91361.0
2024-11-26T03,PJM,88270.0
2024-11-26T04,PJM,84747.0
2024-11-26T05,PJM,81963.0
2024-11-26T06,PJM,79343.0
2024-11-26T07,PJM,77836.0
2024-11-26T08,PJM,76832.0
2024-11-26T09,PJM,76745.0
2024-11-26T10,PJM,78068.0
2024-11-26T11,PJM,80657.0
2024-11-26T12,PJM,85634.0
2024-11-26T13,PJM,89964.0
2024-11-26T14,PJM,91282.0
2024-11-26T15,PJM,90995.0
2024-11-26T16,PJM,90187.0
2024-11-26T17,PJM,89084.0
2024-11-26T18,PJM,88612.0
2024-11-26T19,PJM,88231.0
2024-11-26T20,PJM,87766.0
2024-11-26T21,PJM,87280.0
2024-11-26T22,PJM,89404.0
2024-11-26T23,PJM,94272.0
2024-11-27T00,PJM,95254.0
2024-11-27T01,PJM,94549.0
2024-11-27T02,PJM,93528.0
2024-11-27T03,PJM,91358.0
2024-11-27T04,PJM,88396.0
2024-11-27T05,PJM,85818.0
2024-11-27T06,PJM,84763.0
2024-11-27T07,PJM,83588.0
2024-11-27T08,PJM,83020.0
2024-11-27T09,PJM,83208.0
2024-11-27T10,PJM,83610.0
2024-11-27T11,PJM,86127.0
2024-11-27T12,PJM,91545.0
2024-11-27T13,PJM,95666.0
2024-11-27T14,PJM,95991.0
2024-11-27T15,PJM,94222.0
2024-11-27T16,PJM,92797.0
2024-11-27T17,PJM,91702.0
2024-11-27T18,PJM,91383.0
2024-11-27T19,PJM,91183.0
2024-11-27T20,PJM,90578.0
2024-11-27T21,PJM,90406.0
2024-11-27T22,PJM,92763.0
2024-11-27T23,PJM,95937.0
2024-11-28T00,PJM,95499.0
2024-11-28T01,PJM,94036.0
2024-11-28T02,PJM,92141.0
2024-11-28T03,PJM,89481.0
2024-11-28T04,PJM,85985.0
2024-11-28T05,PJM,83209.0
2024-11-28T06,PJM,80494.0
2024-11-28T07,PJM,79122.0
2024-11-28T08,PJM,77559.0
2024-11-28T09,PJM,76767.0
2024-11-28T10,PJM,77126.0
2024-11-28T11,PJM,78083.0
2024-11-28T12,PJM,79758.0
2024-11-28T13,PJM,82493.0
2024-11-28T14,PJM,84739.0
2024-11-28T15,PJM,88038.0
2024-11-28T16,PJM,90558.0
2024-11-28T17,PJM,91331.0
2024-11-28T18,PJM,90389.0
2024-11-28T19,PJM,88829.0
2024-11-28T20,PJM,86826.0
2024-11-28T21,PJM,85963.0
2024-11-28T22,PJM,85436.0
2024-11-28T23,PJM,86139.0
2024-11-29T00,PJM,85087.0
2024-11-29T01,PJM,84705.0
2024-11-29T02,PJM,84538.0
2024-11-29T03,PJM,84253.0
2024-11-29T04,PJM,83369.0
2024-11-29T05,PJM,81863.0
2024-11-29T06,PJM,80598.0
2024-11-29T07,PJM,79377.0
2024-11-29T08,PJM,78884.0
2024-11-29T09,PJM,79413.0
2024-11-29T10,PJM,80852.0
2024-11-29T11,PJM,82998.0
2024-11-29T12,PJM,86607.0
2024-11-29T13,PJM,89823.0
2024-11-29T14,PJM,90674.0
2024-11-29T15,PJM,90851.0
2024-11-29T16,PJM,91192.0
2024-11-29T17,PJM,91831.0
2024-11-29T18,PJM,92791.0
2024-11-29T19,PJM,93158.0
2024-11-29T20,PJM,92793.0
2024-11-29T21,PJM,93211.0
2024-11-29T22,PJM,95998.0
2024-11-29T23,PJM,100187.0
2024-11-30T00,PJM,100645.0
2024-11-30T01,PJM,100197.0
2024-11-30T02,PJM,99475.0
2024-11-30T03,PJM,97702.0
2024-11-30T04,PJM,95424.0
2024-11-30T05,PJM,93548.0
2024-11-30T06,PJM,91995.0
2024-11-30T07,PJM,91033.0
2024-11-30T08,PJM,90379.0
2024-11-30T09,PJM,90215.0
2024-11-30T10,PJM,90799.0
2024-11-30T11,PJM,92494.0
2024-11-30T12,PJM,94904.0
2024-11-30T13,PJM,97749.0
2024-11-30T14,PJM,98133.0
2024-11-30T15,PJM,97538.0
2024-11-30T16,PJM,97537.0
2024-11-30T17,PJM,96626.0
2024-11-30T18,PJM,94874.0
2024-11-30T19,PJM,93915.0
2024-11-30T20,PJM,93965.0
2024-11-30T21,PJM,94376.0
2024-11-30T22,PJM,97739.0
2024-11-30T23,PJM,102977.0
2024-12-01T00,PJM,104189.0
2024-12-01T01,PJM,104020.0
2024-12-01T02,PJM,103465.0
2024-12-01T03,PJM,101975.0
2024-12-01T04,PJM,99774.0
2024-12-01T05,PJM,97170.0
2024-12-01T06,PJM,95118.0
2024-12-01T07,PJM,93807.0
2024-12-01T08,PJM,93615.0
2024-12-01T09,PJM,93229.0
2024-12-01T10,PJM,93622.0
2024-12-01T11,PJM,94325.0
2024-12-01T12,PJM,95412.0
2024-12-01T13,PJM,97426.0
2024-12-01T14,PJM,98812.0
2024-12-01T15,PJM,97827.0
2024-12-01T16,PJM,96833.0
2024-12-01T17,PJM,96385.0
2024-12-01T18,PJM,96031.0
2024-12-01T19,PJM,95417.0
2024-12-01T20,PJM,94930.0
2024-12-01T21,PJM,95412.0
2024-12-01T22,PJM,99078.0
2024-12-01T23,PJM,104454.0
2024-12-02T00,PJM,105788.0
2024-12-02T01,PJM,105760.0
2024-12-02T02,PJM,104904.0
2024-12-02T03,PJM,102551.0
2024-12-02T04,PJM,99398.0
2024-12-02T05,PJM,96864.0
2024-12-02T06,PJM,96072.0
2024-12-02T07,PJM,95616.0
2024-12-02T08,PJM,95531.0
2024-12-02T09,PJM,96088.0
2024-12-02T10,PJM,97415.0
2024-12-02T11,PJM,101146.0
2024-12-02T12,PJM,108106.0
2024-12-02T13,PJM,113073.0
2024-12-02T14,PJM,112135.0
2024-12-02T15,PJM,108788.0
2024-12-02T16,PJM,106376.0
2024-12-02T17,PJM,105262.0
2024-12-02T18,PJM,105213.0
2024-12-02T19,PJM,105069.0
2024-12-02T20,PJM,104972.0
2024-12-02T21,PJM,105587.0
2024-12-02T22,PJM,108572.0
2024-12-02T23,PJM,113962.0
2024-12-03T00,PJM,114942.0
2024-12-03T01,PJM,114423.0
2024-12-03T02,PJM,113264.0
2024-12-03T03,PJM,110463.0
2024-12-03T04,PJM,105896.0
2024-12-03T05,PJM,102518.0
2024-12-03T06,PJM,100038.0
2024-12-03T07,PJM,98810.0
2024-12-03T08,PJM,98598.0
2024-12-03T09,PJM,98910.0
2024-12-03T10,PJM,100332.0
2024-12-03T11,PJM,104599.0
2024-12-03T12,PJM,111552.0
2024-12-03T13,PJM,115553.0
2024-12-03T14,PJM,113888.0
2024-12-03T15,PJM,110232.0
2024-12-03T16,PJM,107984.0
2024-12-03T17,PJM,106312.0
2024-12-03T18,PJM,105218.0
2024-12-03T19,PJM,104995.0
2024-12-03T20,PJM,104712.0
2024-12-03T21,PJM,105463.0
2024-12-03T22,PJM,108816.0
2024-12-03T23,PJM,114419.0
2024-12-04T00,PJM,115799.0
2024-12-04T01,PJM,115612.0
2024-12-04T02,PJM,114718.0
2024-12-04T03,PJM,112082.0
2024-12-04T04,PJM,107838.0
2024-12-04T05,PJM,105053.0
2024-12-04T06,PJM,103450.0
2024-12-04T07,PJM,102094.0
2024-12-04T08,PJM,101879.0
2024-12-04T09,PJM,101754.0
2024-12-04T10,PJM,103674.0
2024-12-04T11,PJM,107921.0
2024-12-04T12,PJM,115063.0
2024-12-04T13,PJM,119003.0
2024-12-04T14,PJM,117053.0
2024-12-04T15,PJM,113684.0
2024-12-04T16,PJM,111675.0
2024-12-04T17,PJM,109567.0
2024-12-04T18,PJM,108494.0
2024-12-04T19,PJM,108398.0
2024-12-04T20,PJM,108691.0
2024-12-04T21,PJM,108519.0
2024-12-04T22,PJM,109892.0
2024-12-04T23,PJM,113261.0
2024-12-05T00,PJM,112757.0
2024-12-05T01,PJM,111508.0
2024-12-05T02,PJM,109389.0
2024-12-05T03,PJM,106680.0
2024-12-05T04,PJM,102791.0
2024-12-05T05,PJM,99724.0
2024-12-05T06,PJM,96675.0
2024-12-05T07,PJM,94914.0
2024-12-05T08,PJM,94257.0
2024-12-05T09,PJM,94587.0
2024-12-05T10,PJM,96597.0
2024-12-05T11,PJM,100768.0
2024-12-05T12,PJM,105809.0
2024-12-05T13,PJM,110024.0
2024-12-05T14,PJM,111198.0
2024-12-05T15,PJM,110737.0
2024-12-05T16,PJM,109407.0
2024-12-05T17,PJM,108749.0
2024-12-05T18,PJM,108513.0
2024-12-05T19,PJM,108586.0
2024-12-05T20,PJM,108495.0
2024-12-05T21,PJM,109483.0
2024-12-05T22,PJM,112976.0
2024-12-05T23,PJM,118836.0
2024-12-06T00,PJM,119965.0
2024-12-06T01,PJM,119731.0
2024-12-06T02,PJM,118569.0
2024-12-06T03,PJM,115732.0
2024-12-06T04,PJM,111661.0
2024-12-06T05,PJM,107352.0
2024-12-06T06,PJM,104695.0
2024-12-06T07,PJM,103428.0
2024-12-06T08,PJM,102787.0
2024-12-06T09,PJM,102940.0
2024-12-06T10,PJM,103975.0
2024-12-06T11,PJM,107609.0
2024-12-06T12,PJM,114109.0
2024-12-06T13,PJM,118232.0
2024-12-06T14,PJM,117368.0
2024-12-06T15,PJM,113954.0
2024-12-06T16,PJM,112440.0
2024-12-06T17,PJM,110297.0
2024-12-06T18,PJM,108359.0
2024-12-06T19,PJM,107674.0
2024-12-06T20,PJM,106789.0
2024-12-06T21,PJM,107405.0
2024-12-06T22,PJM,110612.0
2024-12-06T23,PJM,115325.0
2024-12-07T00,PJM,115748.0
2024-12-07T01,PJM,114963.0
2024-12-07T02,PJM,113928.0
2024-12-07T03,PJM,112012.0
2024-12-07T04,PJM,108834.0
2024-12-07T05,PJM,105673.0
2024-12-07T06,PJM,103009.0
2024-12-07T07,PJM,101256.0
2024-12-07T08,PJM,100486.0
2024-12-07T09,PJM,100213.0
2024-12-07T10,PJM,99980.0
2024-12-07T11,PJM,101464.0
2024-12-07T12,PJM,104251.0
2024-12-07T13,PJM,106744.0
2024-12-07T14,PJM,107309.0
2024-12-07T15,PJM,104537.0
2024-12-07T16,PJM,101867.0
2024-12-07T17,PJM,100707.0
2024-12-07T18,PJM,99003.0
2024-12-07T19,PJM,97884.0
2024-12-07T20,PJM,97151.0
2024-12-07T21,PJM,97350.0
2024-12-07T22,PJM,100138.0
2024-12-07T23,PJM,103860.0
2024-12-08T00,PJM,104495.0
2024-12-08T01,PJM,104069.0
2024-12-08T02,PJM,103193.0
2024-12-08T03,PJM,101350.0
2024-12-08T04,PJM,99213.0
2024-12-08T05,PJM,96097.0
2024-12-08T06,PJM,92332.0
2024-12-08T07,PJM,89580.0
2024-12-08T08,PJM,87938.0
2024-12-08T09,PJM,87071.0
2024-12-08T10,PJM,86998.0
2024-12-08T11,PJM,87082.0
2024-12-08T12,PJM,88476.0
2024-12-08T13,PJM,90747.0
2024-12-08T14,PJM,91307.0
2024-12-08T15,PJM,89910.0
2024-12-08T16,PJM,88948.0
2024-12-08T17,PJM,87540.0
2024-12-08T18,PJM,86511.0
2024-12-08T19,PJM,85563.0
2024-12-08T20,PJM,85208.0
2024-12-08T21,PJM,85272.0
2024-12-08T22,PJM,87319.0
2024-12-08T23,PJM,93056.0
2024-12-09T00,PJM,94368.0
2024-12-09T01,PJM,94108.0
2024-12-09T02,PJM,93119.0
2024-12-09T03,PJM,90737.0
2024-12-09T04,PJM,87771.0
2024-12-09T05,PJM,85422.0
